state,year,quarter,district,registered_users
Rajasthan,2022,1,Unknown,947827
Rajasthan,2022,1,Unknown,901819
Rajasthan,2022,1,Unknown,882916
Rajasthan,2022,1,Unknown,871188
Rajasthan,2022,1,Unknown,816476
Rajasthan,2022,1,Unknown,752608
Rajasthan,2022,2,Unknown,5409763
Rajasthan,2022,2,Unknown,1661785
Rajasthan,2022,2,Unknown,1444490
Rajasthan,2022,2,Unknown,1074986
Rajasthan,2022,2,Unknown,998746
Rajasthan,2022,2,Unknown,952752
Rajasthan,2022,2,Unknown,931689
Rajasthan,2022,2,Unknown,921021
Rajasthan,2022,2,Unknown,862053
Rajasthan,2022,2,Unknown,795815
Rajasthan,2022,3,Unknown,5696726
Rajasthan,2022,3,Unknown,1755844
Rajasthan,2022,3,Unknown,1517702
Rajasthan,2022,3,Unknown,1133443
Rajasthan,2022,3,Unknown,1050146
Rajasthan,2022,3,Unknown,1001401
Rajasthan,2022,3,Unknown,982248
Rajasthan,2022,3,Unknown,971352
Rajasthan,2022,3,Unknown,908034
Rajasthan,2022,3,Unknown,839052
Rajasthan,2022,4,Unknown,5975863
Rajasthan,2022,4,Unknown,1843138
Rajasthan,2022,4,Unknown,1583620
Rajasthan,2022,4,Unknown,1185927
Rajasthan,2022,4,Unknown,1097266
Rajasthan,2022,4,Unknown,1043562
Rajasthan,2022,4,Unknown,1031196
Rajasthan,2022,4,Unknown,1017032
Rajasthan,2022,4,Unknown,949767
Rajasthan,2022,4,Unknown,876787
Rajasthan,2023,1,Unknown,6247095
Rajasthan,2023,1,Unknown,1931404
Rajasthan,2023,1,Unknown,1654436
Rajasthan,2023,1,Unknown,1241633
Rajasthan,2023,1,Unknown,1146113
Rajasthan,2023,1,Unknown,1091225
Rajasthan,2023,1,Unknown,1079455
Rajasthan,2023,1,Unknown,1065499
Rajasthan,2023,1,Unknown,992940
Rajasthan,2023,1,Unknown,917983
Rajasthan,2023,2,Unknown,6490210
Rajasthan,2023,2,Unknown,2015122
Rajasthan,2023,2,Unknown,1723274
Rajasthan,2023,2,Unknown,1295705
Rajasthan,2023,2,Unknown,1191890
Rajasthan,2023,2,Unknown,1140617
Rajasthan,2023,2,Unknown,1123468
Rajasthan,2023,2,Unknown,1112475
Rajasthan,2023,2,Unknown,1034200
Rajasthan,2023,2,Unknown,957879
Rajasthan,2023,3,Unknown,6745507
Rajasthan,2023,3,Unknown,2100632
Rajasthan,2023,3,Unknown,1793526
Rajasthan,2023,3,Unknown,1350861
Rajasthan,2023,3,Unknown,1240780
Rajasthan,2023,3,Unknown,1190241
Rajasthan,2023,3,Unknown,1170118
Rajasthan,2023,3,Unknown,1161222
Rajasthan,2023,3,Unknown,1075658
Rajasthan,2023,3,Unknown,998478
Rajasthan,2023,4,Unknown,6983265
Rajasthan,2023,4,Unknown,2179932
Rajasthan,2023,4,Unknown,1857340
Rajasthan,2023,4,Unknown,1402231
Rajasthan,2023,4,Unknown,1284233
Rajasthan,2023,4,Unknown,1236331
Rajasthan,2023,4,Unknown,1214016
Rajasthan,2023,4,Unknown,1205003
Rajasthan,2023,4,Unknown,1115611
Rajasthan,2023,4,Unknown,1036803
Rajasthan,2024,1,Unknown,7253881
Rajasthan,2024,1,Unknown,2270393
Rajasthan,2024,1,Unknown,1933181
Rajasthan,2024,1,Unknown,1461236
Rajasthan,2024,1,Unknown,1334929
Rajasthan,2024,1,Unknown,1290786
Rajasthan,2024,1,Unknown,1264105
Rajasthan,2024,1,Unknown,1256777
Rajasthan,2024,1,Unknown,1161696
Rajasthan,2024,1,Unknown,1080420
Rajasthan,2024,2,Unknown,7522194
Rajasthan,2024,2,Unknown,2357624
Rajasthan,2024,2,Unknown,2004056
Rajasthan,2024,2,Unknown,1517703
Rajasthan,2024,2,Unknown,1384040
Rajasthan,2024,2,Unknown,1340651
Rajasthan,2024,2,Unknown,1312699
Rajasthan,2024,2,Unknown,1304282
Rajasthan,2024,2,Unknown,1205522
Rajasthan,2024,2,Unknown,1122057
Rajasthan,2024,3,Unknown,5219354
Rajasthan,2024,3,Unknown,1430124
Rajasthan,2024,3,Unknown,1348463
Rajasthan,2024,3,Unknown,1185364
Rajasthan,2024,3,Unknown,1154160
Rajasthan,2024,3,Unknown,1145180
Rajasthan,2024,3,Unknown,1138132
Rajasthan,2024,3,Unknown,1057687
Rajasthan,2024,3,Unknown,1011766
Rajasthan,2024,3,Unknown,934621
Rajasthan,2024,4,Unknown,5371681
Rajasthan,2024,4,Unknown,1471885
Rajasthan,2024,4,Unknown,1393621
Rajasthan,2024,4,Unknown,1233678
Rajasthan,2024,4,Unknown,1196146
Rajasthan,2024,4,Unknown,1185490
Rajasthan,2024,4,Unknown,1180630
Rajasthan,2024,4,Unknown,1093734
Rajasthan,2024,4,Unknown,1046582
Rajasthan,2024,4,Unknown,972156
Sikkim,2018,1,Unknown,12749
Sikkim,2018,1,Unknown,3679
Sikkim,2018,1,Unknown,2048
Sikkim,2018,1,Unknown,1575
Sikkim,2018,2,Unknown,17767
Sikkim,2018,2,Unknown,5147
Sikkim,2018,2,Unknown,2868
Sikkim,2018,2,Unknown,2315
Sikkim,2018,3,Unknown,23460
Sikkim,2018,3,Unknown,6943
Sikkim,2018,3,Unknown,4042
Sikkim,2018,3,Unknown,3192
Sikkim,2018,4,Unknown,29948
Sikkim,2018,4,Unknown,8992
Sikkim,2018,4,Unknown,5328
Sikkim,2018,4,Unknown,4270
Sikkim,2019,1,Unknown,36124
Sikkim,2019,1,Unknown,11031
Sikkim,2019,1,Unknown,6479
Sikkim,2019,1,Unknown,5322
Sikkim,2019,2,Unknown,43048
Sikkim,2019,2,Unknown,13547
Sikkim,2019,2,Unknown,8064
Sikkim,2019,2,Unknown,6340
Sikkim,2019,3,Unknown,49404
Sikkim,2019,3,Unknown,16016
Sikkim,2019,3,Unknown,9481
Sikkim,2019,3,Unknown,7227
Sikkim,2019,4,Unknown,55340
Sikkim,2019,4,Unknown,18461
Sikkim,2019,4,Unknown,11078
Sikkim,2019,4,Unknown,8093
Sikkim,2020,1,Unknown,61820
Sikkim,2020,1,Unknown,21043
Sikkim,2020,1,Unknown,12746
Sikkim,2020,1,Unknown,9022
Sikkim,2020,2,Unknown,69829
Sikkim,2020,2,Unknown,24768
Sikkim,2020,2,Unknown,15082
Sikkim,2020,2,Unknown,10242
Sikkim,2020,3,Unknown,78018
Sikkim,2020,3,Unknown,28038
Sikkim,2020,3,Unknown,17400
Sikkim,2020,3,Unknown,11317
Sikkim,2020,4,Unknown,85770
Sikkim,2020,4,Unknown,31055
Sikkim,2020,4,Unknown,19217
Sikkim,2020,4,Unknown,12501
Sikkim,2021,1,Unknown,92502
Sikkim,2021,1,Unknown,33490
Sikkim,2021,1,Unknown,20769
Sikkim,2021,1,Unknown,13452
Sikkim,2021,2,Unknown,99077
Sikkim,2021,2,Unknown,35900
Sikkim,2021,2,Unknown,22352
Sikkim,2021,2,Unknown,14411
Sikkim,2021,3,Unknown,106352
Sikkim,2021,3,Unknown,38616
Sikkim,2021,3,Unknown,24132
Sikkim,2021,3,Unknown,15593
Sikkim,2021,4,Unknown,113537
Sikkim,2021,4,Unknown,41311
Sikkim,2021,4,Unknown,25834
Sikkim,2021,4,Unknown,16725
Sikkim,2022,1,Unknown,120360
Sikkim,2022,1,Unknown,43881
Sikkim,2022,1,Unknown,27594
Sikkim,2022,1,Unknown,17781
Sikkim,2022,2,Unknown,126666
Sikkim,2022,2,Unknown,46351
Sikkim,2022,2,Unknown,29184
Sikkim,2022,2,Unknown,18793
Sikkim,2022,3,Unknown,133152
Sikkim,2022,3,Unknown,48673
Sikkim,2022,3,Unknown,30513
Sikkim,2022,3,Unknown,19687
Sikkim,2022,4,Unknown,139175
Sikkim,2022,4,Unknown,50716
Sikkim,2022,4,Unknown,31605
Sikkim,2022,4,Unknown,20472
Sikkim,2023,1,Unknown,145199
Sikkim,2023,1,Unknown,52942
Sikkim,2023,1,Unknown,32945
Sikkim,2023,1,Unknown,21354
Sikkim,2023,2,Unknown,150852
Sikkim,2023,2,Unknown,55158
Sikkim,2023,2,Unknown,34427
Sikkim,2023,2,Unknown,22291
Sikkim,2023,3,Unknown,156600
Sikkim,2023,3,Unknown,57259
Sikkim,2023,3,Unknown,35808
Sikkim,2023,3,Unknown,23162
Sikkim,2023,4,Unknown,162011
Sikkim,2023,4,Unknown,59357
Sikkim,2023,4,Unknown,37183
Sikkim,2023,4,Unknown,24024
Sikkim,2024,1,Unknown,168229
Sikkim,2024,1,Unknown,61782
Sikkim,2024,1,Unknown,38748
Sikkim,2024,1,Unknown,25062
Sikkim,2024,2,Unknown,174348
Sikkim,2024,2,Unknown,64133
Sikkim,2024,2,Unknown,40197
Sikkim,2024,2,Unknown,25972
Sikkim,2024,3,Unknown,140362
Sikkim,2024,3,Unknown,56951
Sikkim,2024,3,Unknown,50399
Sikkim,2024,3,Unknown,24207
Sikkim,2024,3,Unknown,23625
Sikkim,2024,3,Unknown,16767
Sikkim,2024,4,Unknown,143928
Sikkim,2024,4,Unknown,58886
Sikkim,2024,4,Unknown,51773
Sikkim,2024,4,Unknown,24563
Sikkim,2024,4,Unknown,24321
Sikkim,2024,4,Unknown,17277
Tamil Nadu,2018,1,Unknown,292004
Tamil Nadu,2018,1,Unknown,215622
Tamil Nadu,2018,1,Unknown,215210
Tamil Nadu,2018,1,Unknown,170306
Tamil Nadu,2018,1,Unknown,136352
Tamil Nadu,2018,1,Unknown,88288
Tamil Nadu,2018,1,Unknown,87652
Tamil Nadu,2018,1,Unknown,72582
Tamil Nadu,2018,1,Unknown,66958
Tamil Nadu,2018,1,Unknown,62230
Tamil Nadu,2018,2,Unknown,401349
Tamil Nadu,2018,2,Unknown,300210
Tamil Nadu,2018,2,Unknown,292432
Tamil Nadu,2018,2,Unknown,244374
Tamil Nadu,2018,2,Unknown,188583
Tamil Nadu,2018,2,Unknown,128535
Tamil Nadu,2018,2,Unknown,126830
Tamil Nadu,2018,2,Unknown,105957
Tamil Nadu,2018,2,Unknown,96842
Tamil Nadu,2018,2,Unknown,91156
Tamil Nadu,2018,3,Unknown,511138
Tamil Nadu,2018,3,Unknown,381620
Tamil Nadu,2018,3,Unknown,368413
Tamil Nadu,2018,3,Unknown,318461
Tamil Nadu,2018,3,Unknown,239985
Tamil Nadu,2018,3,Unknown,172195
Tamil Nadu,2018,3,Unknown,164489
Tamil Nadu,2018,3,Unknown,138064
Tamil Nadu,2018,3,Unknown,128769
Tamil Nadu,2018,3,Unknown,119661
Tamil Nadu,2018,4,Unknown,689276
Tamil Nadu,2018,4,Unknown,514830
Tamil Nadu,2018,4,Unknown,483785
Tamil Nadu,2018,4,Unknown,415090
Tamil Nadu,2018,4,Unknown,318007
Tamil Nadu,2018,4,Unknown,227253
Tamil Nadu,2018,4,Unknown,215365
Tamil Nadu,2018,4,Unknown,183206
Tamil Nadu,2018,4,Unknown,172743
Tamil Nadu,2018,4,Unknown,160006
Tamil Nadu,2019,1,Unknown,830586
Tamil Nadu,2019,1,Unknown,625908
Tamil Nadu,2019,1,Unknown,578045
Tamil Nadu,2019,1,Unknown,495350
Tamil Nadu,2019,1,Unknown,385091
Tamil Nadu,2019,1,Unknown,273869
Tamil Nadu,2019,1,Unknown,257624
Tamil Nadu,2019,1,Unknown,224783
Tamil Nadu,2019,1,Unknown,212859
Tamil Nadu,2019,1,Unknown,193798
Tamil Nadu,2019,2,Unknown,969955
Tamil Nadu,2019,2,Unknown,733978
Tamil Nadu,2019,2,Unknown,667137
Tamil Nadu,2019,2,Unknown,584160
Tamil Nadu,2019,2,Unknown,447527
Tamil Nadu,2019,2,Unknown,324350
Tamil Nadu,2019,2,Unknown,302033
Tamil Nadu,2019,2,Unknown,268420
Tamil Nadu,2019,2,Unknown,252986
Tamil Nadu,2019,2,Unknown,229886
Tamil Nadu,2019,3,Unknown,1090190
Tamil Nadu,2019,3,Unknown,828137
Tamil Nadu,2019,3,Unknown,744424
Tamil Nadu,2019,3,Unknown,669547
Tamil Nadu,2019,3,Unknown,503192
Tamil Nadu,2019,3,Unknown,371296
Tamil Nadu,2019,3,Unknown,342259
Tamil Nadu,2019,3,Unknown,305793
Tamil Nadu,2019,3,Unknown,290478
Tamil Nadu,2019,3,Unknown,261919
Tamil Nadu,2019,4,Unknown,1216610
Tamil Nadu,2019,4,Unknown,934744
Tamil Nadu,2019,4,Unknown,829575
Tamil Nadu,2019,4,Unknown,767480
Tamil Nadu,2019,4,Unknown,564806
Tamil Nadu,2019,4,Unknown,427694
Tamil Nadu,2019,4,Unknown,390301
Tamil Nadu,2019,4,Unknown,351234
Tamil Nadu,2019,4,Unknown,335178
Tamil Nadu,2019,4,Unknown,299366
Tamil Nadu,2020,1,Unknown,1340762
Tamil Nadu,2020,1,Unknown,1041642
Tamil Nadu,2020,1,Unknown,912587
Tamil Nadu,2020,1,Unknown,868832
Tamil Nadu,2020,1,Unknown,626872
Tamil Nadu,2020,1,Unknown,488697
Tamil Nadu,2020,1,Unknown,442045
Tamil Nadu,2020,1,Unknown,402474
Tamil Nadu,2020,1,Unknown,379857
Tamil Nadu,2020,1,Unknown,339829
Tamil Nadu,2020,2,Unknown,1436722
Tamil Nadu,2020,2,Unknown,1140330
Tamil Nadu,2020,2,Unknown,979769
Tamil Nadu,2020,2,Unknown,958191
Tamil Nadu,2020,2,Unknown,678899
Tamil Nadu,2020,2,Unknown,550609
Tamil Nadu,2020,2,Unknown,499360
Tamil Nadu,2020,2,Unknown,456527
Tamil Nadu,2020,2,Unknown,424184
Tamil Nadu,2020,2,Unknown,383178
Tamil Nadu,2020,3,Unknown,1566152
Tamil Nadu,2020,3,Unknown,1260923
Tamil Nadu,2020,3,Unknown,1073680
Tamil Nadu,2020,3,Unknown,1064263
Tamil Nadu,2020,3,Unknown,744437
Tamil Nadu,2020,3,Unknown,625391
Tamil Nadu,2020,3,Unknown,564858
Tamil Nadu,2020,3,Unknown,516447
Tamil Nadu,2020,3,Unknown,480568
Tamil Nadu,2020,3,Unknown,433221
Tamil Nadu,2020,4,Unknown,1731527
Tamil Nadu,2020,4,Unknown,1408348
Tamil Nadu,2020,4,Unknown,1205249
Tamil Nadu,2020,4,Unknown,1170720
Tamil Nadu,2020,4,Unknown,829207
Tamil Nadu,2020,4,Unknown,710489
Tamil Nadu,2020,4,Unknown,638883
Tamil Nadu,2020,4,Unknown,582252
Tamil Nadu,2020,4,Unknown,545815
Tamil Nadu,2020,4,Unknown,487716
Tamil Nadu,2021,1,Unknown,1865001
Tamil Nadu,2021,1,Unknown,1522407
Tamil Nadu,2021,1,Unknown,1304141
Tamil Nadu,2021,1,Unknown,1259678
Tamil Nadu,2021,1,Unknown,895950
Tamil Nadu,2021,1,Unknown,772074
Tamil Nadu,2021,1,Unknown,693137
Tamil Nadu,2021,1,Unknown,630685
Tamil Nadu,2021,1,Unknown,592655
Tamil Nadu,2021,1,Unknown,527667
Tamil Nadu,2021,2,Unknown,1988355
Tamil Nadu,2021,2,Unknown,1626966
Tamil Nadu,2021,2,Unknown,1393621
Tamil Nadu,2021,2,Unknown,1344163
Tamil Nadu,2021,2,Unknown,957182
Tamil Nadu,2021,2,Unknown,828168
Tamil Nadu,2021,2,Unknown,742566
Tamil Nadu,2021,2,Unknown,675035
Tamil Nadu,2021,2,Unknown,635191
Tamil Nadu,2021,2,Unknown,565156
Tamil Nadu,2021,3,Unknown,2124347
Tamil Nadu,2021,3,Unknown,1744228
Tamil Nadu,2021,3,Unknown,1494350
Tamil Nadu,2021,3,Unknown,1438295
Tamil Nadu,2021,3,Unknown,1025651
Tamil Nadu,2021,3,Unknown,891753
Tamil Nadu,2021,3,Unknown,798213
Tamil Nadu,2021,3,Unknown,725021
Tamil Nadu,2021,3,Unknown,683549
Tamil Nadu,2021,3,Unknown,607438
Tamil Nadu,2021,4,Unknown,2261346
Tamil Nadu,2021,4,Unknown,1860992
Tamil Nadu,2021,4,Unknown,1594082
Tamil Nadu,2021,4,Unknown,1532535
Tamil Nadu,2021,4,Unknown,1094222
Tamil Nadu,2021,4,Unknown,954674
Tamil Nadu,2021,4,Unknown,853064
Tamil Nadu,2021,4,Unknown,774490
Tamil Nadu,2021,4,Unknown,731018
Tamil Nadu,2021,4,Unknown,649095
Tamil Nadu,2022,1,Unknown,2388315
Tamil Nadu,2022,1,Unknown,1970646
Tamil Nadu,2022,1,Unknown,1687096
Tamil Nadu,2022,1,Unknown,1621177
Tamil Nadu,2022,1,Unknown,1158719
Tamil Nadu,2022,1,Unknown,1014036
Tamil Nadu,2022,1,Unknown,905104
Tamil Nadu,2022,1,Unknown,820952
Tamil Nadu,2022,1,Unknown,776101
Tamil Nadu,2022,1,Unknown,688562
Tamil Nadu,2022,2,Unknown,2509588
Tamil Nadu,2022,2,Unknown,2075274
Tamil Nadu,2022,2,Unknown,1775760
Tamil Nadu,2022,2,Unknown,1704864
Tamil Nadu,2022,2,Unknown,1220237
Tamil Nadu,2022,2,Unknown,1070480
Tamil Nadu,2022,2,Unknown,954155
Tamil Nadu,2022,2,Unknown,864806
Tamil Nadu,2022,2,Unknown,818552
Tamil Nadu,2022,2,Unknown,725751
Tamil Nadu,2022,3,Unknown,2635738
Tamil Nadu,2022,3,Unknown,2183990
Tamil Nadu,2022,3,Unknown,1867655
Tamil Nadu,2022,3,Unknown,1791530
Tamil Nadu,2022,3,Unknown,1284243
Tamil Nadu,2022,3,Unknown,1128474
Tamil Nadu,2022,3,Unknown,1005031
Tamil Nadu,2022,3,Unknown,910111
Tamil Nadu,2022,3,Unknown,862231
Tamil Nadu,2022,3,Unknown,763327
Tamil Nadu,2022,4,Unknown,2763151
Tamil Nadu,2022,4,Unknown,2290089
Tamil Nadu,2022,4,Unknown,1955681
Tamil Nadu,2022,4,Unknown,1876163
Tamil Nadu,2022,4,Unknown,1346845
Tamil Nadu,2022,4,Unknown,1183174
Tamil Nadu,2022,4,Unknown,1052099
Tamil Nadu,2022,4,Unknown,953739
Tamil Nadu,2022,4,Unknown,902906
Tamil Nadu,2022,4,Unknown,798742
Tamil Nadu,2023,1,Unknown,2885933
Tamil Nadu,2023,1,Unknown,2393917
Tamil Nadu,2023,1,Unknown,2042019
Tamil Nadu,2023,1,Unknown,1959401
Tamil Nadu,2023,1,Unknown,1408216
Tamil Nadu,2023,1,Unknown,1237941
Tamil Nadu,2023,1,Unknown,1100202
Tamil Nadu,2023,1,Unknown,996514
Tamil Nadu,2023,1,Unknown,944553
Tamil Nadu,2023,1,Unknown,834366
Tamil Nadu,2023,2,Unknown,2987502
Tamil Nadu,2023,2,Unknown,2484893
Tamil Nadu,2023,2,Unknown,2118883
Tamil Nadu,2023,2,Unknown,2031529
Tamil Nadu,2023,2,Unknown,1461910
Tamil Nadu,2023,2,Unknown,1289806
Tamil Nadu,2023,2,Unknown,1144842
Tamil Nadu,2023,2,Unknown,1035842
Tamil Nadu,2023,2,Unknown,983032
Tamil Nadu,2023,2,Unknown,868289
Tamil Nadu,2023,3,Unknown,3098864
Tamil Nadu,2023,3,Unknown,2582607
Tamil Nadu,2023,3,Unknown,2200165
Tamil Nadu,2023,3,Unknown,2109212
Tamil Nadu,2023,3,Unknown,1519225
Tamil Nadu,2023,3,Unknown,1341973
Tamil Nadu,2023,3,Unknown,1191010
Tamil Nadu,2023,3,Unknown,1076620
Tamil Nadu,2023,3,Unknown,1023066
Tamil Nadu,2023,3,Unknown,903048
Tamil Nadu,2023,4,Unknown,3205005
Tamil Nadu,2023,4,Unknown,2676065
Tamil Nadu,2023,4,Unknown,2277873
Tamil Nadu,2023,4,Unknown,2183205
Tamil Nadu,2023,4,Unknown,1574315
Tamil Nadu,2023,4,Unknown,1392956
Tamil Nadu,2023,4,Unknown,1236133
Tamil Nadu,2023,4,Unknown,1115928
Tamil Nadu,2023,4,Unknown,1060928
Tamil Nadu,2023,4,Unknown,936873
Tamil Nadu,2024,1,Unknown,3324538
Tamil Nadu,2024,1,Unknown,2781638
Tamil Nadu,2024,1,Unknown,2365485
Tamil Nadu,2024,1,Unknown,2267245
Tamil Nadu,2024,1,Unknown,1636613
Tamil Nadu,2024,1,Unknown,1450347
Tamil Nadu,2024,1,Unknown,1286923
Tamil Nadu,2024,1,Unknown,1160424
Tamil Nadu,2024,1,Unknown,1103984
Tamil Nadu,2024,1,Unknown,974721
Tamil Nadu,2024,2,Unknown,3447286
Tamil Nadu,2024,2,Unknown,2888323
Tamil Nadu,2024,2,Unknown,2453619
Tamil Nadu,2024,2,Unknown,2351888
Tamil Nadu,2024,2,Unknown,1698969
Tamil Nadu,2024,2,Unknown,1506694
Tamil Nadu,2024,2,Unknown,1337032
Tamil Nadu,2024,2,Unknown,1205081
Tamil Nadu,2024,2,Unknown,1146774
Tamil Nadu,2024,2,Unknown,1012247
Tamil Nadu,2024,3,Unknown,5387490
Tamil Nadu,2024,3,Unknown,2624716
Tamil Nadu,2024,3,Unknown,2254071
Tamil Nadu,2024,3,Unknown,1682241
Tamil Nadu,2024,3,Unknown,1651599
Tamil Nadu,2024,3,Unknown,1448401
Tamil Nadu,2024,3,Unknown,1243966
Tamil Nadu,2024,3,Unknown,1229378
Tamil Nadu,2024,3,Unknown,1021499
Tamil Nadu,2024,3,Unknown,930653
Tamil Nadu,2024,4,Unknown,5541760
Tamil Nadu,2024,4,Unknown,2702014
Tamil Nadu,2024,4,Unknown,2319818
Tamil Nadu,2024,4,Unknown,1731021
Tamil Nadu,2024,4,Unknown,1698495
Tamil Nadu,2024,4,Unknown,1492614
Tamil Nadu,2024,4,Unknown,1282448
Tamil Nadu,2024,4,Unknown,1266349
Tamil Nadu,2024,4,Unknown,1053136
Tamil Nadu,2024,4,Unknown,958405
Telangana,2018,1,Unknown,655175
Telangana,2018,1,Unknown,635175
Telangana,2018,1,Unknown,549429
Telangana,2018,1,Unknown,142807
Telangana,2018,1,Unknown,133840
Telangana,2018,1,Unknown,100028
Telangana,2018,1,Unknown,84941
Telangana,2018,1,Unknown,84459
Telangana,2018,1,Unknown,77516
Telangana,2018,1,Unknown,67418
Telangana,2018,2,Unknown,842483
Telangana,2018,2,Unknown,804959
Telangana,2018,2,Unknown,696211
Telangana,2018,2,Unknown,182673
Telangana,2018,2,Unknown,171260
Telangana,2018,2,Unknown,126122
Telangana,2018,2,Unknown,111361
Telangana,2018,2,Unknown,110668
Telangana,2018,2,Unknown,100652
Telangana,2018,2,Unknown,86033
Telangana,2018,3,Unknown,1024241
Telangana,2018,3,Unknown,963186
Telangana,2018,3,Unknown,828425
Telangana,2018,3,Unknown,220802
Telangana,2018,3,Unknown,199919
Telangana,2018,3,Unknown,148562
Telangana,2018,3,Unknown,135353
Telangana,2018,3,Unknown,134723
Telangana,2018,3,Unknown,120650
Telangana,2018,3,Unknown,102365
Telangana,2018,4,Unknown,1336872
Telangana,2018,4,Unknown,1217664
Telangana,2018,4,Unknown,1056739
Telangana,2018,4,Unknown,281038
Telangana,2018,4,Unknown,249500
Telangana,2018,4,Unknown,182600
Telangana,2018,4,Unknown,171002
Telangana,2018,4,Unknown,168485
Telangana,2018,4,Unknown,150190
Telangana,2018,4,Unknown,124191
Telangana,2019,1,Unknown,1638436
Telangana,2019,1,Unknown,1470874
Telangana,2019,1,Unknown,1279531
Telangana,2019,1,Unknown,346529
Telangana,2019,1,Unknown,301881
Telangana,2019,1,Unknown,218609
Telangana,2019,1,Unknown,211184
Telangana,2019,1,Unknown,206049
Telangana,2019,1,Unknown,186351
Telangana,2019,1,Unknown,152281
Telangana,2019,2,Unknown,1856926
Telangana,2019,2,Unknown,1651300
Telangana,2019,2,Unknown,1428880
Telangana,2019,2,Unknown,395371
Telangana,2019,2,Unknown,342602
Telangana,2019,2,Unknown,246886
Telangana,2019,2,Unknown,243227
Telangana,2019,2,Unknown,239435
Telangana,2019,2,Unknown,217841
Telangana,2019,2,Unknown,175413
Telangana,2019,3,Unknown,2071673
Telangana,2019,3,Unknown,1826019
Telangana,2019,3,Unknown,1572320
Telangana,2019,3,Unknown,441944
Telangana,2019,3,Unknown,381730
Telangana,2019,3,Unknown,274735
Telangana,2019,3,Unknown,274568
Telangana,2019,3,Unknown,270101
Telangana,2019,3,Unknown,248977
Telangana,2019,3,Unknown,196397
Telangana,2019,4,Unknown,2283903
Telangana,2019,4,Unknown,2001437
Telangana,2019,4,Unknown,1714832
Telangana,2019,4,Unknown,493353
Telangana,2019,4,Unknown,421970
Telangana,2019,4,Unknown,312849
Telangana,2019,4,Unknown,305507
Telangana,2019,4,Unknown,304804
Telangana,2019,4,Unknown,284623
Telangana,2019,4,Unknown,221164
Telangana,2020,1,Unknown,2483843
Telangana,2020,1,Unknown,2166829
Telangana,2020,1,Unknown,1845599
Telangana,2020,1,Unknown,542540
Telangana,2020,1,Unknown,457591
Telangana,2020,1,Unknown,351793
Telangana,2020,1,Unknown,340747
Telangana,2020,1,Unknown,334300
Telangana,2020,1,Unknown,320572
Telangana,2020,1,Unknown,245168
Telangana,2020,2,Unknown,2653534
Telangana,2020,2,Unknown,2313748
Telangana,2020,2,Unknown,1963353
Telangana,2020,2,Unknown,593360
Telangana,2020,2,Unknown,495066
Telangana,2020,2,Unknown,393199
Telangana,2020,2,Unknown,380382
Telangana,2020,2,Unknown,362986
Telangana,2020,2,Unknown,362663
Telangana,2020,2,Unknown,269076
Telangana,2020,3,Unknown,2875965
Telangana,2020,3,Unknown,2495699
Telangana,2020,3,Unknown,2111567
Telangana,2020,3,Unknown,649580
Telangana,2020,3,Unknown,535485
Telangana,2020,3,Unknown,435022
Telangana,2020,3,Unknown,421101
Telangana,2020,3,Unknown,405678
Telangana,2020,3,Unknown,394328
Telangana,2020,3,Unknown,297785
Telangana,2020,4,Unknown,3142385
Telangana,2020,4,Unknown,2704868
Telangana,2020,4,Unknown,2282695
Telangana,2020,4,Unknown,711551
Telangana,2020,4,Unknown,579306
Telangana,2020,4,Unknown,478409
Telangana,2020,4,Unknown,461801
Telangana,2020,4,Unknown,449731
Telangana,2020,4,Unknown,428019
Telangana,2020,4,Unknown,328326
Telangana,2021,1,Unknown,3379663
Telangana,2021,1,Unknown,2906635
Telangana,2021,1,Unknown,2450573
Telangana,2021,1,Unknown,767476
Telangana,2021,1,Unknown,620947
Telangana,2021,1,Unknown,517727
Telangana,2021,1,Unknown,497818
Telangana,2021,1,Unknown,485751
Telangana,2021,1,Unknown,459407
Telangana,2021,1,Unknown,354847
Telangana,2021,2,Unknown,3598337
Telangana,2021,2,Unknown,3097973
Telangana,2021,2,Unknown,2611159
Telangana,2021,2,Unknown,820387
Telangana,2021,2,Unknown,661592
Telangana,2021,2,Unknown,555043
Telangana,2021,2,Unknown,532589
Telangana,2021,2,Unknown,518801
Telangana,2021,2,Unknown,490218
Telangana,2021,2,Unknown,380059
Telangana,2021,3,Unknown,3839513
Telangana,2021,3,Unknown,3310906
Telangana,2021,3,Unknown,2790387
Telangana,2021,3,Unknown,880907
Telangana,2021,3,Unknown,707591
Telangana,2021,3,Unknown,598288
Telangana,2021,3,Unknown,572647
Telangana,2021,3,Unknown,556044
Telangana,2021,3,Unknown,524929
Telangana,2021,3,Unknown,409224
Telangana,2021,4,Unknown,4081185
Telangana,2021,4,Unknown,3523496
Telangana,2021,4,Unknown,2969740
Telangana,2021,4,Unknown,940845
Telangana,2021,4,Unknown,753613
Telangana,2021,4,Unknown,641044
Telangana,2021,4,Unknown,612314
Telangana,2021,4,Unknown,593223
Telangana,2021,4,Unknown,559456
Telangana,2021,4,Unknown,438017
Telangana,2022,1,Unknown,4306136
Telangana,2022,1,Unknown,3722676
Telangana,2022,1,Unknown,3138387
Telangana,2022,1,Unknown,997988
Telangana,2022,1,Unknown,797162
Telangana,2022,1,Unknown,681754
Telangana,2022,1,Unknown,650223
Telangana,2022,1,Unknown,628661
