state,year,quarter,pincode,registered_users
Rajasthan,2023,1,Unknown,461897
Rajasthan,2023,1,Unknown,337956
Rajasthan,2023,1,Unknown,331769
Rajasthan,2023,1,Unknown,298297
Rajasthan,2023,1,Unknown,282869
Rajasthan,2023,1,Unknown,280477
Rajasthan,2023,1,Unknown,279611
Rajasthan,2023,1,Unknown,276547
Rajasthan,2023,1,Unknown,258169
Rajasthan,2023,1,Unknown,254674
Rajasthan,2023,2,Unknown,479744
Rajasthan,2023,2,Unknown,351000
Rajasthan,2023,2,Unknown,344591
Rajasthan,2023,2,Unknown,308962
Rajasthan,2023,2,Unknown,293892
Rajasthan,2023,2,Unknown,291407
Rajasthan,2023,2,Unknown,289431
Rajasthan,2023,2,Unknown,287049
Rajasthan,2023,2,Unknown,267121
Rajasthan,2023,2,Unknown,263717
Rajasthan,2023,3,Unknown,498043
Rajasthan,2023,3,Unknown,365520
Rajasthan,2023,3,Unknown,357851
Rajasthan,2023,3,Unknown,320466
Rajasthan,2023,3,Unknown,305791
Rajasthan,2023,3,Unknown,302841
Rajasthan,2023,3,Unknown,299989
Rajasthan,2023,3,Unknown,297717
Rajasthan,2023,3,Unknown,276962
Rajasthan,2023,3,Unknown,273466
Rajasthan,2023,4,Unknown,515213
Rajasthan,2023,4,Unknown,378300
Rajasthan,2023,4,Unknown,370502
Rajasthan,2023,4,Unknown,330864
Rajasthan,2023,4,Unknown,316700
Rajasthan,2023,4,Unknown,313023
Rajasthan,2023,4,Unknown,309686
Rajasthan,2023,4,Unknown,308034
Rajasthan,2023,4,Unknown,285803
Rajasthan,2023,4,Unknown,282421
Rajasthan,2024,1,Unknown,534636
Rajasthan,2024,1,Unknown,393041
Rajasthan,2024,1,Unknown,384732
Rajasthan,2024,1,Unknown,343084
Rajasthan,2024,1,Unknown,329131
Rajasthan,2024,1,Unknown,324796
Rajasthan,2024,1,Unknown,320984
Rajasthan,2024,1,Unknown,319637
Rajasthan,2024,1,Unknown,296303
Rajasthan,2024,1,Unknown,292669
Rajasthan,2024,2,Unknown,554198
Rajasthan,2024,2,Unknown,407743
Rajasthan,2024,2,Unknown,399051
Rajasthan,2024,2,Unknown,355254
Rajasthan,2024,2,Unknown,341602
Rajasthan,2024,2,Unknown,336357
Rajasthan,2024,2,Unknown,332348
Rajasthan,2024,2,Unknown,331295
Rajasthan,2024,2,Unknown,306967
Rajasthan,2024,2,Unknown,303242
Rajasthan,2024,3,Unknown,590885
Rajasthan,2024,3,Unknown,429792
Rajasthan,2024,3,Unknown,407874
Rajasthan,2024,3,Unknown,395851
Rajasthan,2024,3,Unknown,382863
Rajasthan,2024,3,Unknown,373776
Rajasthan,2024,3,Unknown,357727
Rajasthan,2024,3,Unknown,317684
Rajasthan,2024,3,Unknown,309145
Rajasthan,2024,3,Unknown,306609
Rajasthan,2024,4,Unknown,605113
Rajasthan,2024,4,Unknown,439427
Rajasthan,2024,4,Unknown,421551
Rajasthan,2024,4,Unknown,408299
Rajasthan,2024,4,Unknown,397226
Rajasthan,2024,4,Unknown,383775
Rajasthan,2024,4,Unknown,373875
Rajasthan,2024,4,Unknown,328907
Rajasthan,2024,4,Unknown,320037
Rajasthan,2024,4,Unknown,317847
Sikkim,2018,1,Unknown,3490
Sikkim,2018,1,Unknown,2643
Sikkim,2018,1,Unknown,2313
Sikkim,2018,1,Unknown,1769
Sikkim,2018,1,Unknown,1743
Sikkim,2018,1,Unknown,1175
Sikkim,2018,1,Unknown,1019
Sikkim,2018,1,Unknown,994
Sikkim,2018,1,Unknown,931
Sikkim,2018,1,Unknown,856
Sikkim,2018,2,Unknown,4767
Sikkim,2018,2,Unknown,3632
Sikkim,2018,2,Unknown,3280
Sikkim,2018,2,Unknown,2541
Sikkim,2018,2,Unknown,2447
Sikkim,2018,2,Unknown,1652
Sikkim,2018,2,Unknown,1495
Sikkim,2018,2,Unknown,1414
Sikkim,2018,2,Unknown,1257
Sikkim,2018,2,Unknown,1181
Sikkim,2018,3,Unknown,6302
Sikkim,2018,3,Unknown,4818
Sikkim,2018,3,Unknown,4053
Sikkim,2018,3,Unknown,3387
Sikkim,2018,3,Unknown,3199
Sikkim,2018,3,Unknown,2325
Sikkim,2018,3,Unknown,2052
Sikkim,2018,3,Unknown,1970
Sikkim,2018,3,Unknown,1626
Sikkim,2018,3,Unknown,1612
Sikkim,2018,4,Unknown,8184
Sikkim,2018,4,Unknown,6096
Sikkim,2018,4,Unknown,4951
Sikkim,2018,4,Unknown,4401
Sikkim,2018,4,Unknown,4040
Sikkim,2018,4,Unknown,3058
Sikkim,2018,4,Unknown,2748
Sikkim,2018,4,Unknown,2604
Sikkim,2018,4,Unknown,2161
Sikkim,2018,4,Unknown,1980
Sikkim,2019,1,Unknown,9811
Sikkim,2019,1,Unknown,7390
Sikkim,2019,1,Unknown,5823
Sikkim,2019,1,Unknown,5484
Sikkim,2019,1,Unknown,4863
Sikkim,2019,1,Unknown,3693
Sikkim,2019,1,Unknown,3393
Sikkim,2019,1,Unknown,3139
Sikkim,2019,1,Unknown,2669
Sikkim,2019,1,Unknown,2338
Sikkim,2019,2,Unknown,11751
Sikkim,2019,2,Unknown,8730
Sikkim,2019,2,Unknown,6732
Sikkim,2019,2,Unknown,6641
Sikkim,2019,2,Unknown,5696
Sikkim,2019,2,Unknown,4655
Sikkim,2019,2,Unknown,3941
Sikkim,2019,2,Unknown,3858
Sikkim,2019,2,Unknown,3239
Sikkim,2019,2,Unknown,2827
Sikkim,2019,3,Unknown,13584
Sikkim,2019,3,Unknown,9884
Sikkim,2019,3,Unknown,7809
Sikkim,2019,3,Unknown,7615
Sikkim,2019,3,Unknown,6481
Sikkim,2019,3,Unknown,5557
Sikkim,2019,3,Unknown,4526
Sikkim,2019,3,Unknown,4413
Sikkim,2019,3,Unknown,3643
Sikkim,2019,3,Unknown,3356
Sikkim,2019,4,Unknown,15223
Sikkim,2019,4,Unknown,11002
Sikkim,2019,4,Unknown,8964
Sikkim,2019,4,Unknown,8456
Sikkim,2019,4,Unknown,7240
Sikkim,2019,4,Unknown,6464
Sikkim,2019,4,Unknown,5181
Sikkim,2019,4,Unknown,4869
Sikkim,2019,4,Unknown,3999
Sikkim,2019,4,Unknown,3995
Sikkim,2020,1,Unknown,17139
Sikkim,2020,1,Unknown,12201
Sikkim,2020,1,Unknown,10222
Sikkim,2020,1,Unknown,9292
Sikkim,2020,1,Unknown,8051
Sikkim,2020,1,Unknown,7462
Sikkim,2020,1,Unknown,5869
Sikkim,2020,1,Unknown,5305
Sikkim,2020,1,Unknown,4720
Sikkim,2020,1,Unknown,4434
Sikkim,2020,2,Unknown,19227
Sikkim,2020,2,Unknown,13610
Sikkim,2020,2,Unknown,11915
Sikkim,2020,2,Unknown,10447
Sikkim,2020,2,Unknown,9160
Sikkim,2020,2,Unknown,8958
Sikkim,2020,2,Unknown,6822
Sikkim,2020,2,Unknown,5833
Sikkim,2020,2,Unknown,5749
Sikkim,2020,2,Unknown,4938
Sikkim,2020,3,Unknown,21525
Sikkim,2020,3,Unknown,15094
Sikkim,2020,3,Unknown,13624
Sikkim,2020,3,Unknown,11586
Sikkim,2020,3,Unknown,10222
Sikkim,2020,3,Unknown,10158
Sikkim,2020,3,Unknown,7782
Sikkim,2020,3,Unknown,6733
Sikkim,2020,3,Unknown,6342
Sikkim,2020,3,Unknown,5456
Sikkim,2020,4,Unknown,23744
Sikkim,2020,4,Unknown,16577
Sikkim,2020,4,Unknown,15077
Sikkim,2020,4,Unknown,12638
Sikkim,2020,4,Unknown,11350
Sikkim,2020,4,Unknown,11169
Sikkim,2020,4,Unknown,8583
Sikkim,2020,4,Unknown,7474
Sikkim,2020,4,Unknown,6926
Sikkim,2020,4,Unknown,5977
Sikkim,2021,1,Unknown,25663
Sikkim,2021,1,Unknown,17843
Sikkim,2021,1,Unknown,16236
Sikkim,2021,1,Unknown,13649
Sikkim,2021,1,Unknown,12273
Sikkim,2021,1,Unknown,12017
Sikkim,2021,1,Unknown,9258
Sikkim,2021,1,Unknown,8095
Sikkim,2021,1,Unknown,7423
Sikkim,2021,1,Unknown,6443
Sikkim,2021,2,Unknown,27441
Sikkim,2021,2,Unknown,19098
Sikkim,2021,2,Unknown,17409
Sikkim,2021,2,Unknown,14618
Sikkim,2021,2,Unknown,13159
Sikkim,2021,2,Unknown,12879
Sikkim,2021,2,Unknown,9970
Sikkim,2021,2,Unknown,8689
Sikkim,2021,2,Unknown,7948
Sikkim,2021,2,Unknown,6915
Sikkim,2021,3,Unknown,29396
Sikkim,2021,3,Unknown,20468
Sikkim,2021,3,Unknown,18740
Sikkim,2021,3,Unknown,15682
Sikkim,2021,3,Unknown,14145
Sikkim,2021,3,Unknown,13811
Sikkim,2021,3,Unknown,10760
Sikkim,2021,3,Unknown,9361
Sikkim,2021,3,Unknown,8604
Sikkim,2021,3,Unknown,7436
Sikkim,2021,4,Unknown,31343
Sikkim,2021,4,Unknown,21810
Sikkim,2021,4,Unknown,20001
Sikkim,2021,4,Unknown,16715
Sikkim,2021,4,Unknown,15175
Sikkim,2021,4,Unknown,14764
Sikkim,2021,4,Unknown,11524
Sikkim,2021,4,Unknown,10012
Sikkim,2021,4,Unknown,9245
Sikkim,2021,4,Unknown,7965
Sikkim,2022,1,Unknown,33157
Sikkim,2022,1,Unknown,23098
Sikkim,2022,1,Unknown,21281
Sikkim,2022,1,Unknown,17728
Sikkim,2022,1,Unknown,16079
Sikkim,2022,1,Unknown,15654
Sikkim,2022,1,Unknown,12301
Sikkim,2022,1,Unknown,10688
Sikkim,2022,1,Unknown,9820
Sikkim,2022,1,Unknown,8440
Sikkim,2022,2,Unknown,34848
Sikkim,2022,2,Unknown,24299
Sikkim,2022,2,Unknown,22433
Sikkim,2022,2,Unknown,18657
Sikkim,2022,2,Unknown,16979
Sikkim,2022,2,Unknown,16506
Sikkim,2022,2,Unknown,13025
Sikkim,2022,2,Unknown,11289
Sikkim,2022,2,Unknown,10381
Sikkim,2022,2,Unknown,8885
Sikkim,2022,3,Unknown,36580
Sikkim,2022,3,Unknown,25512
Sikkim,2022,3,Unknown,23630
Sikkim,2022,3,Unknown,19633
Sikkim,2022,3,Unknown,17775
Sikkim,2022,3,Unknown,17399
Sikkim,2022,3,Unknown,13634
Sikkim,2022,3,Unknown,11780
Sikkim,2022,3,Unknown,10901
Sikkim,2022,3,Unknown,9349
Sikkim,2022,4,Unknown,38348
Sikkim,2022,4,Unknown,26669
Sikkim,2022,4,Unknown,24659
Sikkim,2022,4,Unknown,20507
Sikkim,2022,4,Unknown,18512
Sikkim,2022,4,Unknown,18170
Sikkim,2022,4,Unknown,14122
Sikkim,2022,4,Unknown,12204
Sikkim,2022,4,Unknown,11369
Sikkim,2022,4,Unknown,9731
Sikkim,2023,1,Unknown,39951
Sikkim,2023,1,Unknown,27829
Sikkim,2023,1,Unknown,25736
Sikkim,2023,1,Unknown,21376
Sikkim,2023,1,Unknown,19329
Sikkim,2023,1,Unknown,18992
Sikkim,2023,1,Unknown,14738
Sikkim,2023,1,Unknown,12726
Sikkim,2023,1,Unknown,11868
Sikkim,2023,1,Unknown,10158
Sikkim,2023,2,Unknown,41406
Sikkim,2023,2,Unknown,28847
Sikkim,2023,2,Unknown,26811
Sikkim,2023,2,Unknown,22234
Sikkim,2023,2,Unknown,20106
Sikkim,2023,2,Unknown,19740
Sikkim,2023,2,Unknown,15390
Sikkim,2023,2,Unknown,13276
Sikkim,2023,2,Unknown,12382
Sikkim,2023,2,Unknown,10586
Sikkim,2023,3,Unknown,42978
Sikkim,2023,3,Unknown,29890
Sikkim,2023,3,Unknown,27814
Sikkim,2023,3,Unknown,23137
Sikkim,2023,3,Unknown,20857
Sikkim,2023,3,Unknown,20546
Sikkim,2023,3,Unknown,16014
Sikkim,2023,3,Unknown,13773
Sikkim,2023,3,Unknown,12857
Sikkim,2023,3,Unknown,10993
Sikkim,2023,4,Unknown,44334
Sikkim,2023,4,Unknown,30867
Sikkim,2023,4,Unknown,28882
Sikkim,2023,4,Unknown,23942
Sikkim,2023,4,Unknown,21605
Sikkim,2023,4,Unknown,21325
Sikkim,2023,4,Unknown,16645
Sikkim,2023,4,Unknown,14283
Sikkim,2023,4,Unknown,13330
Sikkim,2023,4,Unknown,11351
Sikkim,2024,1,Unknown,45934
Sikkim,2024,1,Unknown,32009
Sikkim,2024,1,Unknown,30066
Sikkim,2024,1,Unknown,24896
Sikkim,2024,1,Unknown,22452
Sikkim,2024,1,Unknown,22179
Sikkim,2024,1,Unknown,17339
Sikkim,2024,1,Unknown,14857
Sikkim,2024,1,Unknown,13901
Sikkim,2024,1,Unknown,11754
Sikkim,2024,2,Unknown,47504
Sikkim,2024,2,Unknown,33172
Sikkim,2024,2,Unknown,31252
Sikkim,2024,2,Unknown,25826
Sikkim,2024,2,Unknown,23264
Sikkim,2024,2,Unknown,22982
Sikkim,2024,2,Unknown,17990
Sikkim,2024,2,Unknown,15421
Sikkim,2024,2,Unknown,14416
Sikkim,2024,2,Unknown,12167
Sikkim,2024,3,Unknown,51565
Sikkim,2024,3,Unknown,34655
Sikkim,2024,3,Unknown,31469
Sikkim,2024,3,Unknown,26946
Sikkim,2024,3,Unknown,23000
Sikkim,2024,3,Unknown,17266
Sikkim,2024,3,Unknown,15441
Sikkim,2024,3,Unknown,15267
Sikkim,2024,3,Unknown,14233
Sikkim,2024,3,Unknown,13745
Sikkim,2024,4,Unknown,53234
Sikkim,2024,4,Unknown,35216
Sikkim,2024,4,Unknown,32413
Sikkim,2024,4,Unknown,27769
Sikkim,2024,4,Unknown,23566
Sikkim,2024,4,Unknown,17996
Sikkim,2024,4,Unknown,15964
Sikkim,2024,4,Unknown,15740
Sikkim,2024,4,Unknown,14549
Sikkim,2024,4,Unknown,14041
Tamil Nadu,2018,1,Unknown,19254
Tamil Nadu,2018,1,Unknown,17170
Tamil Nadu,2018,1,Unknown,17139
Tamil Nadu,2018,1,Unknown,16386
Tamil Nadu,2018,1,Unknown,16188
Tamil Nadu,2018,1,Unknown,16113
Tamil Nadu,2018,1,Unknown,15020
Tamil Nadu,2018,1,Unknown,14894
Tamil Nadu,2018,1,Unknown,13947
Tamil Nadu,2018,1,Unknown,13934
Tamil Nadu,2018,2,Unknown,26004
Tamil Nadu,2018,2,Unknown,24485
Tamil Nadu,2018,2,Unknown,23885
Tamil Nadu,2018,2,Unknown,23421
Tamil Nadu,2018,2,Unknown,21630
Tamil Nadu,2018,2,Unknown,21275
Tamil Nadu,2018,2,Unknown,20493
Tamil Nadu,2018,2,Unknown,19870
Tamil Nadu,2018,2,Unknown,19632
Tamil Nadu,2018,2,Unknown,19366
Tamil Nadu,2018,3,Unknown,32407
Tamil Nadu,2018,3,Unknown,32062
Tamil Nadu,2018,3,Unknown,30685
Tamil Nadu,2018,3,Unknown,30342
Tamil Nadu,2018,3,Unknown,27281
Tamil Nadu,2018,3,Unknown,25710
Tamil Nadu,2018,3,Unknown,25446
Tamil Nadu,2018,3,Unknown,25310
Tamil Nadu,2018,3,Unknown,25211
Tamil Nadu,2018,3,Unknown,24350
Tamil Nadu,2018,4,Unknown,42866
Tamil Nadu,2018,4,Unknown,41636
Tamil Nadu,2018,4,Unknown,40337
Tamil Nadu,2018,4,Unknown,39553
Tamil Nadu,2018,4,Unknown,35139
Tamil Nadu,2018,4,Unknown,34394
Tamil Nadu,2018,4,Unknown,33327
Tamil Nadu,2018,4,Unknown,32763
Tamil Nadu,2018,4,Unknown,32652
Tamil Nadu,2018,4,Unknown,31780
Tamil Nadu,2019,1,Unknown,51245
Tamil Nadu,2019,1,Unknown,49716
Tamil Nadu,2019,1,Unknown,48656
Tamil Nadu,2019,1,Unknown,48062
Tamil Nadu,2019,1,Unknown,41510
Tamil Nadu,2019,1,Unknown,41450
Tamil Nadu,2019,1,Unknown,40399
Tamil Nadu,2019,1,Unknown,39199
Tamil Nadu,2019,1,Unknown,38537
Tamil Nadu,2019,1,Unknown,38221
Tamil Nadu,2019,2,Unknown,59144
Tamil Nadu,2019,2,Unknown,58046
Tamil Nadu,2019,2,Unknown,56022
Tamil Nadu,2019,2,Unknown,55771
Tamil Nadu,2019,2,Unknown,51153
Tamil Nadu,2019,2,Unknown,48134
Tamil Nadu,2019,2,Unknown,47157
Tamil Nadu,2019,2,Unknown,47069
Tamil Nadu,2019,2,Unknown,45586
Tamil Nadu,2019,2,Unknown,43913
Tamil Nadu,2019,3,Unknown,66075
Tamil Nadu,2019,3,Unknown,65467
Tamil Nadu,2019,3,Unknown,63628
Tamil Nadu,2019,3,Unknown,62631
Tamil Nadu,2019,3,Unknown,60506
Tamil Nadu,2019,3,Unknown,54402
Tamil Nadu,2019,3,Unknown,53597
Tamil Nadu,2019,3,Unknown,51880
Tamil Nadu,2019,3,Unknown,50908
Tamil Nadu,2019,3,Unknown,49401
Tamil Nadu,2019,4,Unknown,75544
Tamil Nadu,2019,4,Unknown,72286
Tamil Nadu,2019,4,Unknown,72159
Tamil Nadu,2019,4,Unknown,70089
Tamil Nadu,2019,4,Unknown,67897
Tamil Nadu,2019,4,Unknown,60936
Tamil Nadu,2019,4,Unknown,60812
Tamil Nadu,2019,4,Unknown,56848
Tamil Nadu,2019,4,Unknown,56622
Tamil Nadu,2019,4,Unknown,55253
Tamil Nadu,2020,1,Unknown,85509
Tamil Nadu,2020,1,Unknown,80309
Tamil Nadu,2020,1,Unknown,78806
Tamil Nadu,2020,1,Unknown,77276
Tamil Nadu,2020,1,Unknown,74485
Tamil Nadu,2020,1,Unknown,67464
Tamil Nadu,2020,1,Unknown,67263
Tamil Nadu,2020,1,Unknown,62400
Tamil Nadu,2020,1,Unknown,61417
Tamil Nadu,2020,1,Unknown,60816
Tamil Nadu,2020,2,Unknown,95158
Tamil Nadu,2020,2,Unknown,87458
Tamil Nadu,2020,2,Unknown,83667
Tamil Nadu,2020,2,Unknown,82779
Tamil Nadu,2020,2,Unknown,77789
Tamil Nadu,2020,2,Unknown,73063
Tamil Nadu,2020,2,Unknown,72281
Tamil Nadu,2020,2,Unknown,67058
Tamil Nadu,2020,2,Unknown,65439
Tamil Nadu,2020,2,Unknown,64796
Tamil Nadu,2020,3,Unknown,107812
Tamil Nadu,2020,3,Unknown,97699
Tamil Nadu,2020,3,Unknown,90254
Tamil Nadu,2020,3,Unknown,90250
Tamil Nadu,2020,3,Unknown,81870
Tamil Nadu,2020,3,Unknown,80964
Tamil Nadu,2020,3,Unknown,78968
Tamil Nadu,2020,3,Unknown,73528
Tamil Nadu,2020,3,Unknown,71557
Tamil Nadu,2020,3,Unknown,69297
Tamil Nadu,2020,4,Unknown,121857
Tamil Nadu,2020,4,Unknown,110280
Tamil Nadu,2020,4,Unknown,100634
Tamil Nadu,2020,4,Unknown,98526
Tamil Nadu,2020,4,Unknown,90075
Tamil Nadu,2020,4,Unknown,87638
Tamil Nadu,2020,4,Unknown,87572
Tamil Nadu,2020,4,Unknown,81716
Tamil Nadu,2020,4,Unknown,79368
Tamil Nadu,2020,4,Unknown,75433
Tamil Nadu,2021,1,Unknown,132560
Tamil Nadu,2021,1,Unknown,119256
Tamil Nadu,2021,1,Unknown,109002
Tamil Nadu,2021,1,Unknown,105601
Tamil Nadu,2021,1,Unknown,97362
Tamil Nadu,2021,1,Unknown,94311
Tamil Nadu,2021,1,Unknown,93539
Tamil Nadu,2021,1,Unknown,88146
Tamil Nadu,2021,1,Unknown,85493
Tamil Nadu,2021,1,Unknown,80853
Tamil Nadu,2021,2,Unknown,141899
Tamil Nadu,2021,2,Unknown,127444
Tamil Nadu,2021,2,Unknown,116613
Tamil Nadu,2021,2,Unknown,112485
Tamil Nadu,2021,2,Unknown,103999
Tamil Nadu,2021,2,Unknown,100579
Tamil Nadu,2021,2,Unknown,99585
Tamil Nadu,2021,2,Unknown,94042
Tamil Nadu,2021,2,Unknown,91189
Tamil Nadu,2021,2,Unknown,86035
Tamil Nadu,2021,3,Unknown,152392
Tamil Nadu,2021,3,Unknown,136599
Tamil Nadu,2021,3,Unknown,125331
Tamil Nadu,2021,3,Unknown,120046
Tamil Nadu,2021,3,Unknown,111400
Tamil Nadu,2021,3,Unknown,107501
Tamil Nadu,2021,3,Unknown,106261
Tamil Nadu,2021,3,Unknown,100637
Tamil Nadu,2021,3,Unknown,97574
Tamil Nadu,2021,3,Unknown,91756
Tamil Nadu,2021,4,Unknown,162911
Tamil Nadu,2021,4,Unknown,145634
Tamil Nadu,2021,4,Unknown,133972
Tamil Nadu,2021,4,Unknown,127705
Tamil Nadu,2021,4,Unknown,118854
Tamil Nadu,2021,4,Unknown,114499
Tamil Nadu,2021,4,Unknown,113049
Tamil Nadu,2021,4,Unknown,107237
Tamil Nadu,2021,4,Unknown,103946
Tamil Nadu,2021,4,Unknown,97578
Tamil Nadu,2022,1,Unknown,172812
Tamil Nadu,2022,1,Unknown,154260
Tamil Nadu,2022,1,Unknown,142269
Tamil Nadu,2022,1,Unknown,134860
Tamil Nadu,2022,1,Unknown,125806
Tamil Nadu,2022,1,Unknown,121108
Tamil Nadu,2022,1,Unknown,119226
Tamil Nadu,2022,1,Unknown,113418
Tamil Nadu,2022,1,Unknown,109830
Tamil Nadu,2022,1,Unknown,102844
Tamil Nadu,2022,2,Unknown,182250
Tamil Nadu,2022,2,Unknown,162465
Tamil Nadu,2022,2,Unknown,150085
Tamil Nadu,2022,2,Unknown,141741
Tamil Nadu,2022,2,Unknown,132473
Tamil Nadu,2022,2,Unknown,127333
Tamil Nadu,2022,2,Unknown,125101
Tamil Nadu,2022,2,Unknown,119247
Tamil Nadu,2022,2,Unknown,115418
Tamil Nadu,2022,2,Unknown,107903
Tamil Nadu,2022,3,Unknown,192242
Tamil Nadu,2022,3,Unknown,170986
Tamil Nadu,2022,3,Unknown,158440
Tamil Nadu,2022,3,Unknown,148795
Tamil Nadu,2022,3,Unknown,139569
Tamil Nadu,2022,3,Unknown,133858
Tamil Nadu,2022,3,Unknown,131177
Tamil Nadu,2022,3,Unknown,125379
Tamil Nadu,2022,3,Unknown,121335
Tamil Nadu,2022,3,Unknown,113181
Tamil Nadu,2022,4,Unknown,202276
Tamil Nadu,2022,4,Unknown,179344
Tamil Nadu,2022,4,Unknown,166520
Tamil Nadu,2022,4,Unknown,155909
Tamil Nadu,2022,4,Unknown,146590
Tamil Nadu,2022,4,Unknown,140407
Tamil Nadu,2022,4,Unknown,137459
Tamil Nadu,2022,4,Unknown,131493
Tamil Nadu,2022,4,Unknown,127254
Tamil Nadu,2022,4,Unknown,118508
Tamil Nadu,2023,1,Unknown,211679
Tamil Nadu,2023,1,Unknown,187515
Tamil Nadu,2023,1,Unknown,174479
Tamil Nadu,2023,1,Unknown,162700
Tamil Nadu,2023,1,Unknown,153358
Tamil Nadu,2023,1,Unknown,146708
Tamil Nadu,2023,1,Unknown,143494
Tamil Nadu,2023,1,Unknown,137388
Tamil Nadu,2023,1,Unknown,132880
Tamil Nadu,2023,1,Unknown,123688
Tamil Nadu,2023,2,Unknown,220199
Tamil Nadu,2023,2,Unknown,194551
Tamil Nadu,2023,2,Unknown,181447
Tamil Nadu,2023,2,Unknown,168451
Tamil Nadu,2023,2,Unknown,159122
Tamil Nadu,2023,2,Unknown,152028
Tamil Nadu,2023,2,Unknown,148553
Tamil Nadu,2023,2,Unknown,142356
Tamil Nadu,2023,2,Unknown,137703
Tamil Nadu,2023,2,Unknown,127865
Tamil Nadu,2023,3,Unknown,228811
Tamil Nadu,2023,3,Unknown,202156
Tamil Nadu,2023,3,Unknown,188951
Tamil Nadu,2023,3,Unknown,174659
Tamil Nadu,2023,3,Unknown,165334
Tamil Nadu,2023,3,Unknown,157776
Tamil Nadu,2023,3,Unknown,153839
Tamil Nadu,2023,3,Unknown,147707
Tamil Nadu,2023,3,Unknown,142908
Tamil Nadu,2023,3,Unknown,132448
Tamil Nadu,2023,4,Unknown,237429
Tamil Nadu,2023,4,Unknown,209319
Tamil Nadu,2023,4,Unknown,196063
Tamil Nadu,2023,4,Unknown,180571
Tamil Nadu,2023,4,Unknown,171214
Tamil Nadu,2023,4,Unknown,163301
Tamil Nadu,2023,4,Unknown,158954
Tamil Nadu,2023,4,Unknown,152912
Tamil Nadu,2023,4,Unknown,147851
Tamil Nadu,2023,4,Unknown,137228
Tamil Nadu,2024,1,Unknown,246961
Tamil Nadu,2024,1,Unknown,217442
Tamil Nadu,2024,1,Unknown,204324
Tamil Nadu,2024,1,Unknown,187325
Tamil Nadu,2024,1,Unknown,177862
Tamil Nadu,2024,1,Unknown,169513
Tamil Nadu,2024,1,Unknown,164667
Tamil Nadu,2024,1,Unknown,158665
Tamil Nadu,2024,1,Unknown,153412
Tamil Nadu,2024,1,Unknown,142791
Tamil Nadu,2024,2,Unknown,256556
Tamil Nadu,2024,2,Unknown,225667
Tamil Nadu,2024,2,Unknown,212187
Tamil Nadu,2024,2,Unknown,194157
Tamil Nadu,2024,2,Unknown,184693
Tamil Nadu,2024,2,Unknown,175824
Tamil Nadu,2024,2,Unknown,170471
Tamil Nadu,2024,2,Unknown,164811
Tamil Nadu,2024,2,Unknown,159154
Tamil Nadu,2024,2,Unknown,148437
Tamil Nadu,2024,3,Unknown,277842
Tamil Nadu,2024,3,Unknown,209231
Tamil Nadu,2024,3,Unknown,186610
Tamil Nadu,2024,3,Unknown,160374
Tamil Nadu,2024,3,Unknown,158729
Tamil Nadu,2024,3,Unknown,157859
Tamil Nadu,2024,3,Unknown,155782
Tamil Nadu,2024,3,Unknown,149737
Tamil Nadu,2024,3,Unknown,146438
Tamil Nadu,2024,3,Unknown,142905
Tamil Nadu,2024,4,Unknown,286712
Tamil Nadu,2024,4,Unknown,215351
Tamil Nadu,2024,4,Unknown,191714
Tamil Nadu,2024,4,Unknown,164628
Tamil Nadu,2024,4,Unknown,163525
Tamil Nadu,2024,4,Unknown,162154
Tamil Nadu,2024,4,Unknown,160207
Tamil Nadu,2024,4,Unknown,154106
Tamil Nadu,2024,4,Unknown,150380
Tamil Nadu,2024,4,Unknown,146544
Telangana,2018,1,Unknown,105012
Telangana,2018,1,Unknown,55361
Telangana,2018,1,Unknown,50431
Telangana,2018,1,Unknown,45422
Telangana,2018,1,Unknown,44050
Telangana,2018,1,Unknown,44047
Telangana,2018,1,Unknown,43828
Telangana,2018,1,Unknown,41831
Telangana,2018,1,Unknown,41008
Telangana,2018,1,Unknown,39329
Telangana,2018,2,Unknown,129543
Telangana,2018,2,Unknown,69318
Telangana,2018,2,Unknown,63870
Telangana,2018,2,Unknown,56358
Telangana,2018,2,Unknown,55613
Telangana,2018,2,Unknown,55227
Telangana,2018,2,Unknown,54696
Telangana,2018,2,Unknown,53532
Telangana,2018,2,Unknown,50926
Telangana,2018,2,Unknown,49738
Telangana,2018,3,Unknown,152034
Telangana,2018,3,Unknown,80561
Telangana,2018,3,Unknown,77041
Telangana,2018,3,Unknown,67378
Telangana,2018,3,Unknown,66636
Telangana,2018,3,Unknown,66180
Telangana,2018,3,Unknown,65591
Telangana,2018,3,Unknown,64310
Telangana,2018,3,Unknown,59887
Telangana,2018,3,Unknown,59560
Telangana,2018,4,Unknown,188465
Telangana,2018,4,Unknown,99797
Telangana,2018,4,Unknown,98937
Telangana,2018,4,Unknown,83751
Telangana,2018,4,Unknown,83424
Telangana,2018,4,Unknown,82804
Telangana,2018,4,Unknown,82675
Telangana,2018,4,Unknown,82107
Telangana,2018,4,Unknown,77897
Telangana,2018,4,Unknown,77674
Telangana,2019,1,Unknown,221180
Telangana,2019,1,Unknown,122206
Telangana,2019,1,Unknown,117965
Telangana,2019,1,Unknown,101115
Telangana,2019,1,Unknown,99557
Telangana,2019,1,Unknown,98286
Telangana,2019,1,Unknown,96365
Telangana,2019,1,Unknown,95864
Telangana,2019,1,Unknown,95389
Telangana,2019,1,Unknown,94815
